question_id,dialogue,topics
5667ae8b1678044a13a77701,"I always feel the need to tell people everything.. Whenever I don't tell my friends or anyone what I did or stuff that's not really important, I feel terrible, like there’s a hole in my stomach. It only goes away when I hurt myself","[""Anxiety"", ""Behavioral Change""]"
57599636c792dd6c7063e778,"How do I get over my heartbreak?. A year ago, the love of my life left me and never looked back. Our son was two months old at the time and it broke my heart. I miss her so much and can't seem to get over being so heartbroken","[""Relationship Dissolution""]"
57466ce1c792dd6c7063e43c,How do I deal with my husband being mean to me?. My father is in the hospital and was diagnosed with leukemia. I have been dealing with that all day. My husband keeps getting mad at me for things that I said,"[""Marriage""]"
572f3e58aaeea25a1918b573,"How do I move on from almost being raped?. At a friend's house, we had some drinks and watched some television. He got up and went to bed. I felt sick. He came out to see if I was okay, and I said no. I said I wanted to go home, and he told me to come lay down. As I laid down on the bed, he started touching me. A friend called me, then I able to leave","[""Trauma""]"
567fb7eda377e46d7ebe2bed,"Why do I crave depression?. It's not entirely true to say I enjoy being sad, but I always find a way to feel that way. I listen to sad music, read tragic stories, and, in a twisted way, like how bad it makes me feel. I focus on negative aspects of my life even if they aren't legitimate or I just make it seem negative","[""Depression""]"
566cc1449f3a71de09b3c158,"I'm scared to go to a doctor or take anti-depressants.. A friend of mine taking psychology advised I go to my doctor to check if I have major depressive disorder. I'm afraid of the consequences of doing so. If I do become diagnosed with major depressive disorder, won’t that go on my records? I will never be able to become a counselor along with a list of other things I may be prohibited from. I’m also afraid of taking any anti-depressants. This year, my doctor gave me some for a ""dislocated hip."" I had a severe reaction and passed out moments after taking them. Everyone I know who has taken anti-depressants says it’s a bad idea all around and you’re better getting treatment without them. I’m concerned they might take me to a clinic and force me to take medication because I am unable to make decisions on my own. I’m not really suicidal, but I am not really taking care of myself either. Someone also told me they still use electroshock therapy. I’m not keen on that. I’m wondering if I am better off just getting self-help and working things out on my own. It’s just that I've been an emotional mess since I was in elementary school. I’ve graduated now and tried to stay positive and be happy, but I cannot deny I still am not good","[""Anxiety"", ""Depression""]"
5758fddfc792dd6c7063e76b,"How do I find out the cause of my depression and anxiety?. I have been feeling more and more down for over a month. I have started having trouble sleeping due to panic attacks, but they are almost never triggered by something that I know of","[""Anxiety"", ""Depression""]"
56ffbfb7fa722cdf047f2955,"Why do I feel like everyone hates me?. I constantly feel like everyone is up against me and trying their best to shut me down. It's ruining my mood and even my whole self. I have trouble sleeping, and I keep having sleep paralysis while dreaming of others mocking and judging me","[""Self-esteem""]"
5796b2c5bc069dff6a5339ce,"Is it possible for a person to stop feeling emotions?. I was raped a couple months ago, Since then, along with other unfortunately events that have occurred, I have been having trouble feeling emotions. It's almost as if I'm a sociopath lacking any feeling. What can I do to change this?","[""Trauma""]"
564026e4c2c5c37870d72c26,"Why do I get random spurts of anger over petty things?. I'm a teenager. I get random spurts of anger, like complete, pure rage. I figured it was hormones, but others notice it too. I get self-destructive. I used to cut but stopped. Now when I get mad, I bite my arms and fingers, pull my hair, scratch my face, or punch my thighs. Basically, I do things I can hide instead of breaking anything in my room and having to explain it to my mom. I don't live in a bad household. I have a great family, a great relationship with my boyfriend, and a good job. I have no idea what this is and I don't know how to control it. It's over any little thing. Tonight, it was because I couldn't get my earrings out. This happens maybe two to three times on a good week, and it's always over stupid, petty things","[""Anger Management""]"
55e0bdc495acd7c9210401cf,"Is it possible to get my ex-boyfriend help, forcibly?. My ex-boyfriend, will not stop harassing and stalking me. We work together. I honestly think he needs help to move on. His accusations are angry lies. But I think he may believe them to be true","[""Legal & Regulatory"", ""Relationships""]"
571a4ec4d581295c77541848,"Why am I sick to my stomach when I stand up?. I had to put a restraining order against my ex-fiancé. He was served last night. He was mentally and verbally abusive towards me. I thought it was my nerves, but every time I stand up, I get sick. If I sit and rock, I'm fine","[""Anxiety""]"
574a455dc792dd6c7063e4e6,"How do I pick which parents house I want to live at?. My mom and dad got divorced four years ago. I had to finish out the school year with my dad, and now they are deciding which place is best for me. I can't choose. How can I choose if I love both places?","[""Family Conflict""]"
